names,x,y,manual_label,correct_label,x3,y3,x4,y4
Digit 3,-1.5618124,16.499203,-,Digit 3,2.1106,-2.7339,-9.241,8.3935
Digit 6,-19.200562,-16.92448,-,Digit 6,19.4562,-11.5689,-14.4179,6.5712
Digit 6,-26.68867,-19.72785,-,Digit 6,4.803,-15.442,-7.5841,-19.5066
Digit 4,11.32283,-25.514393,-,Digit 4,-12.296,4.0158,10.6954,13.374
Digit 8,0.5421041,11.541244,-,Digit 8,6.6089,-3.4338,-12.3073,-1.3274
Digit 2,21.449455,14.900667,-,Digit 2,-7.521,10.4005,16.5658,9.0421
Digit 0,-31.920273,-5.648605,-,Digit 0,-4.8932,3.6178,17.0927,13.6872
Digit 6,-24.216875,-21.799532,-,Digit 6,-9.6636,-13.377,6.2795,-12.7389
Digit 4,4.2157807,-32.22011,-,Digit 4,-15.5369,14.0914,7.6426,-6.236
Digit 3,-11.791995,17.572952,-,Digit 3,12.9168,14.0292,-3.4179,8.669
Digit 5,-18.395678,4.638225,-,Digit 5,9.2056,-5.8042,-14.9997,3.231
Digit 2,1.1956455,23.868961,-,Digit 2,18.5379,-18.104,-14.9084,-3.7179
Digit 1,20.62022,30.070229,-,Digit 1,-9.271,-8.573,-18.4909,-14.0623
Digit 5,-9.31068,-7.6270227,-,Digit 5,-18.2454,-1.4604,8.5974,-2.9152
Digit 7,30.070797,-22.606874,-,Digit 7,-6.7782,-11.7049,-18.7071,-4.0209
Digit 5,-4.7647343,-7.341283,-,Digit 5,-12.1367,5.2382,-15.7493,5.8934
Digit 6,-25.916695,-18.122688,-,Digit 6,-0.2869,13.0937,3.8938,-9.0749
Digit 9,16.451447,-12.18127,-,Digit 9,-14.9127,11.9791,-1.8332,-11.1244
Digit 0,-39.35767,6.100345,-,Digit 0,0.7439,-2.4389,-12.6879,11.3052
Digit 4,14.614921,-4.5800533,-,Digit 4,17.1155,6.451,13.9006,19.1526
Digit 2,-8.474712,34.59241,-,Digit 2,-6.8027,-6.5973,-3.4542,12.0939
Digit 4,-1.2112724,-29.306713,-,Digit 4,13.5677,4.9108,-2.4589,13.0291
Digit 1,35.66347,7.0707474,-,Digit 1,20.0125,13.1041,-1.4627,-17.7645
Digit 8,15.425111,10.340418,-,Digit 8,13.7796,-5.864,16.2852,14.4488
Digit 8,2.621672,10.051071,-,Digit 8,4.4908,4.3216,8.1855,13.6964
Digit 8,1.9930956,14.040457,-,Digit 8,7.6318,-4.4185,9.5875,-4.1057
Digit 9,10.60856,-22.327902,-,Digit 9,2.1511,12.7808,3.0061,-3.2153
Digit 0,-36.0166,-5.5829782,-,Digit 0,12.8892,-13.6606,9.9935,16.4028
Digit 4,11.4187,-9.736494,-,Digit 4,6.1972,6.7931,-12.6727,-10.1991
Digit 8,-1.7665163,14.818434,-,Digit 8,19.3013,-2.5217,12.9679,14.2398
Digit 1,30.37097,11.178416,-,Digit 1,4.2325,-8.5042,-10.2195,-5.2694
Digit 5,3.34862,-4.634917,-,Digit 5,15.7822,15.7423,7.1129,6.5306
Digit 0,-39.29303,2.3131676,-,Digit 0,0.7703,-6.6684,16.719,15.7391
Digit 2,-2.3078,36.355713,-,Digit 2,11.8081,9.6692,-8.3562,11.5771
Digit 1,33.22263,5.466895,-,Digit 1,0.9544,18.8981,-5.9664,16.2025
Digit 7,21.837751,-28.349215,-,Digit 7,-4.4276,-0.7592,6.2161,7.3987
Digit 7,25.265749,-31.169537,-,Digit 7,-14.0793,-10.2282,-5.9699,-14.8437
Digit 3,-11.71182,12.544499,-,Digit 3,15.0326,18.3236,3.6066,-5.0473
Digit 2,17.541786,7.757189,-,Digit 2,19.2288,20.0712,5.1779,-7.943
Digit 6,-28.079428,-15.642263,-,Digit 6,10.3933,-9.3805,-4.9561,-17.3622
Digit 3,-6.6122265,11.082941,-,Digit 3,1.1732,-7.6579,18.5693,18.6458
Digit 8,1.9875059,8.187976,-,Digit 8,-19.1632,-2.2461,16.7978,2.328
Digit 9,15.386153,-20.171429,-,Digit 9,19.5777,10.259,-13.0219,18.1654
Digit 4,-7.405461,-24.395401,-,Digit 4,-17.4596,-19.6213,-4.6383,10.5316
Digit 4,12.635726,-1.9109594,-,Digit 4,4.4679,9.6984,10.6627,-0.6999
Digit 8,11.079135,16.027683,-,Digit 8,11.0157,-9.1123,14.0978,5.7517
Digit 1,27.294699,16.471449,-,Digit 1,-6.3897,-0.4678,-1.7818,-19.4807
Digit 3,-12.284778,19.357807,-,Digit 3,1.2269,10.6344,9.893,-16.8638
Digit 6,-17.375439,-13.297686,-,Digit 6,2.0399,17.3695,20.7145,-13.9285
Digit 7,21.54587,-19.12356,-,Digit 7,17.6677,15.5096,-12.3991,14.5282
Digit 7,32.53917,-15.820545,-,Digit 7,-16.652,4.4111,19.2689,13.1905
Digit 8,11.908229,11.336607,-,Digit 8,1.0145,-15.0899,1.4494,11.4732
Digit 9,10.267315,-21.911097,-,Digit 9,-10.682,-10.8975,-14.4757,-17.0784
Digit 4,2.6724975,-28.926598,-,Digit 4,16.9603,5.4941,0.7864,15.4209
Digit 6,-23.44878,-10.312379,-,Digit 6,-14.3776,8.9747,8.9021,-18.2425
Digit 6,-17.485954,-16.549603,-,Digit 6,4.0914,5.8539,-15.7327,9.3718
Digit 2,5.762153,25.174421,-,Digit 2,16.8497,-3.8905,9.3305,-4.0995
Digit 4,8.126182,-32.413605,-,Digit 4,-1.1571,-11.2781,11.1998,19.5472
Digit 2,5.4800143,27.107027,-,Digit 2,5.9724,19.1818,-5.9497,-8.7678
Digit 8,-3.2957907,4.66365,-,Digit 8,17.9616,-11.3486,-15.4084,9.5145
Digit 4,-9.722505,-30.7083,-,Digit 4,-8.3127,-7.2244,10.7346,20.6287
Digit 3,-7.280279,16.653423,-,Digit 3,0.086,5.7797,-10.6623,17.0603
Digit 7,26.092121,-21.13224,-,Digit 7,-18.0946,12.7904,-1.1191,9.1246
Digit 1,22.74995,19.01945,-,Digit 1,-12.2496,-4.2145,5.0495,14.3695
Digit 3,-16.917103,8.875954,-,Digit 3,4.6392,9.6495,0.6159,20.4512
Digit 0,-31.038546,5.580202,-,Digit 0,-11.3396,17.616,-16.5414,-13.1899
Digit 6,-22.319086,-16.225588,-,Digit 6,-5.1449,11.7668,-6.2209,-5.9391
Digit 1,28.728218,7.8137674,-,Digit 1,0.728,18.9046,8.6467,-17.5827
Digit 2,-10.724749,34.72438,-,Digit 2,8.7991,2.1749,-19.3474,-9.0728
Digit 1,33.59131,2.8895571,-,Digit 1,19.4757,-0.3964,-9.0384,6.229
Digit 4,-1.9008464,-24.997805,-,Digit 4,1.9972,-8.9354,2.7304,7.908
Digit 5,-5.8927307,-3.166571,-,Digit 5,-16.7508,-14.4259,-2.463,11.9226
Digit 3,16.563723,-13.977068,-,Digit 3,-6.2534,-8.2864,-3.3409,-7.3375
Digit 0,-28.861319,8.302557,-,Digit 0,-17.5991,20.236,-6.5832,17.7763
Digit 2,-29.564804,15.425521,-,Digit 2,14.1283,-16.4372,10.4343,-9.6491
Digit 8,-2.9169817,11.638882,-,Digit 8,8.1038,-0.1729,11.5375,-11.562
Digit 8,-16.989899,2.934658,-,Digit 8,7.5525,18.4415,17.9494,-17.2374
Digit 7,28.929216,-15.535427,-,Digit 7,-2.6063,-2.8689,-10.898,-19.4767
Digit 0,-34.71612,-5.3407397,-,Digit 0,8.8737,14.6514,14.841,-16.3613
Digit 3,3.2798448,17.149605,-,Digit 3,-6.3018,10.1886,8.7222,-19.8327
Digit 3,-13.760769,22.707697,-,Digit 3,-3.3573,-1.2587,-9.0958,-10.2521
Digit 3,19.337463,-24.46029,-,Digit 3,-16.3432,-16.4348,-11.1184,5.819
Digit 3,-16.274931,7.1679225,-,Digit 3,6.7256,-11.3833,15.6113,18.0429
Digit 1,31.186302,8.076198,-,Digit 1,-9.3932,7.7977,1.043,-15.3282
Digit 5,-2.0825076,-11.665599,-,Digit 5,-3.6724,18.9344,-6.1639,14.573
Digit 1,25.330109,13.250612,-,Digit 1,-14.8739,20.929,13.6737,19.52
Digit 6,-16.075602,-15.563481,-,Digit 6,10.5174,-6.6905,15.254,-14.8406
Digit 8,-23.669136,15.993498,-,Digit 8,-15.1662,-10.5435,7.0638,-12.8154
Digit 4,4.8031297,-31.287472,-,Digit 4,-11.6001,-10.3139,-2.3954,-8.7773
Digit 8,-0.6878672,11.34309,-,Digit 8,-2.5078,-7.47,-1.0373,-8.9777
Digit 3,-15.648442,14.998271,-,Digit 3,-16.6792,6.2523,12.3417,-10.1486
Digit 1,32.854774,9.289564,-,Digit 1,-18.48,7.694,2.2016,15.8832
Digit 2,-1.6629131,35.704033,-,Digit 2,17.3012,-17.4606,-2.4119,13.5206
Digit 2,3.718201,24.288557,-,Digit 2,18.4596,6.359,6.494,19.3261
Digit 0,-12.343595,-10.884082,-,Digit 0,18.6545,-7.2924,-16.5012,13.103
Digit 9,5.897918,-14.3951,-,Digit 9,5.9715,-5.7628,13.013,11.8624
Digit 5,-1.9035665,-6.8867474,-,Digit 5,3.0566,1.033,5.4168,-5.5803
Digit 8,8.182549,16.198704,-,Digit 8,-19.4526,-10.0356,7.7523,3.9612
Digit 2,-5.994227,37.221428,-,Digit 2,2.4299,-16.6184,-7.8002,-11.7839
Digit 7,21.65986,-28.557787,-,Digit 7,10.043,18.2434,8.6818,8.1877
Digit 8,7.521546,15.783649,-,Digit 8,-14.6045,-15.597,-6.9817,-0.3963
Digit 2,-4.008089,36.176727,-,Digit 2,-0.0443,-13.2592,-14.729,6.0344
Digit 7,19.878397,-24.274624,-,Digit 7,1.6581,12.7514,-1.2384,-4.0921
Digit 3,-19.999538,7.0116673,-,Digit 3,13.0541,14.455,-19.4948,16.5383
Digit 1,22.069283,19.44981,-,Digit 1,14.4719,4.9408,8.0923,1.2548
Digit 9,19.349497,-8.640805,-,Digit 9,-2.8863,-1.6692,-11.2614,-3.5888
Digit 5,-9.912224,-2.6860785,-,Digit 5,18.6887,-1.4799,-0.9861,5.8882
Digit 2,-3.2895813,38.21018,-,Digit 2,14.9438,-6.2797,5.3992,8.3111
Digit 1,26.185837,13.594461,-,Digit 1,3.4976,7.1602,17.046,-0.7419
Digit 8,6.0087156,5.2371764,-,Digit 8,-16.6572,-5.7594,7.7746,13.8387
Digit 1,29.433197,12.6013155,-,Digit 1,10.885,-8.4885,-11.5726,0.9937
Digit 7,27.133879,-16.143595,-,Digit 7,5.2676,17.5931,4.616,-5.8195
Digit 6,-28.358734,-19.268145,-,Digit 6,1.9135,-1.9993,9.0084,-19.557
Digit 0,-33.035927,-2.5693831,-,Digit 0,-18.3688,-1.2055,20.1611,-10.9178
Digit 0,-30.151608,4.999354,-,Digit 0,-16.4691,10.7387,-12.039,-2.7076
Digit 3,-16.054752,24.326727,-,Digit 3,-6.6031,-5.315,-4.1486,3.3188
Digit 4,-0.10841949,-30.26843,-,Digit 4,-12.7887,-9.1274,10.3837,1.9623
Digit 8,15.770578,16.593079,-,Digit 8,6.7526,-3.6173,-7.8828,-18.9438
Digit 4,-1.1214366,-19.127449,-,Digit 4,10.0428,-15.0607,-3.0787,0.3549
Digit 8,5.141794,17.564053,-,Digit 8,-10.7054,16.8079,18.22,-6.9725
Digit 8,-12.379798,5.506031,-,Digit 8,17.6171,18.8419,-7.9765,-3.7702
Digit 7,17.144497,27.783636,-,Digit 7,6.0216,-19.0052,6.7451,-12.5449
Digit 4,13.607451,-11.9510765,-,Digit 4,5.2119,-5.2781,15.7921,5.931
Digit 5,-19.696724,5.747367,-,Digit 5,9.1279,-15.9669,6.7896,-17.6576
Digit 8,11.241966,2.630493,-,Digit 8,10.7354,8.2107,17.3108,0.4179
Digit 6,-18.190798,-16.856731,-,Digit 6,17.0042,15.209,16.0934,17.0098
Digit 2,1.498817,26.738892,-,Digit 2,-12.4285,17.4544,15.8527,-9.9975
Digit 4,4.1816792,-14.021156,-,Digit 4,15.5802,-11.1105,-6.8494,-8.2171
Digit 2,8.062876,29.412113,-,Digit 2,-11.0978,-18.8394,19.9061,-5.4929
Digit 1,21.761152,22.527649,-,Digit 1,20.107,-14.9295,-16.4676,-10.3786
Digit 8,9.110617,11.85828,-,Digit 8,-8.6335,3.623,-12.2632,2.5458
Digit 8,3.1662004,12.072713,-,Digit 8,8.4198,-17.1205,-15.2848,-8.5572
Digit 5,-13.008236,3.363524,-,Digit 5,-4.1204,-0.4507,20.0389,-8.3485
Digit 0,-35.217457,6.6482177,-,Digit 0,-14.8337,-17.005,7.9062,15.5312
Digit 5,-9.333285,-5.583342,-,Digit 5,-0.3631,12.1473,-4.3114,8.6227
Digit 6,-26.17607,-28.840809,-,Digit 6,15.4707,20.3697,-15.4004,20.9554
Digit 2,-3.1764507,37.70301,-,Digit 2,-8.3973,14.1415,4.2321,12.7671
Digit 5,-13.005337,-0.5010846,-,Digit 5,20.5053,16.3376,-12.1382,4.1288
Digit 7,18.950495,1.887358,-,Digit 7,-19.3898,20.0536,5.4027,7.0226
Digit 2,5.964634,23.797356,-,Digit 2,-16.7663,-15.7246,6.1403,-19.6855
Digit 9,21.002985,-20.171112,-,Digit 9,14.9031,5.079,-8.3778,-18.5421
Digit 4,-7.344592,-24.2289,-,Digit 4,-1.1695,14.4985,-10.8607,5.6535
Digit 2,-6.2548065,37.692375,-,Digit 2,8.0871,-16.9753,-19.9827,-11.9338
Digit 5,-10.81456,1.0270603,-,Digit 5,16.3802,14.2911,-16.8077,-5.7601
Digit 4,15.113095,-4.242485,-,Digit 4,5.0549,-7.3907,-3.4364,2.5762
Digit 9,13.730546,-18.457264,-,Digit 9,9.8726,14.296,8.3006,9.2121
Digit 5,-2.1762064,-7.6832786,-,Digit 5,9.7401,-11.1797,8.7517,20.9569
Digit 9,4.9825926,-22.346403,-,Digit 9,6.2609,-18.0021,4.6676,-12.3062
Digit 8,8.810709,10.869045,-,Digit 8,6.7467,15.0891,15.7164,12.3721
Digit 1,32.477623,4.405058,-,Digit 1,16.5484,-8.5496,-5.2653,19.1368
Digit 2,-6.8308473,36.674183,-,Digit 2,10.6952,-9.0775,-6.7168,11.5104
Digit 2,-29.577404,11.068993,-,Digit 2,-17.5194,13.1467,0.1241,2.7615
Digit 5,-11.136685,-2.3779006,-,Digit 5,19.7936,-17.3412,1.9074,14.863
Digit 1,32.992443,4.536053,-,Digit 1,-1.3704,18.2401,7.3403,-18.183
Digit 9,8.109842,-18.884386,-,Digit 9,-2.7173,-12.8718,20.2485,-15.7898
Digit 7,27.024466,-11.3130245,-,Digit 7,5.7799,-18.6173,-12.2855,3.2965
Digit 1,22.277117,20.11693,-,Digit 1,2.2659,17.8196,-6.9338,19.9366
Digit 4,9.269883,-17.825098,-,Digit 4,2.3763,-17.7997,-12.9556,16.9153
Digit 0,-38.308643,-6.0325828,-,Digit 0,12.846,15.7987,-9.174,18.5458
Digit 0,-40.004158,5.0560784,-,Digit 0,-0.5819,15.2092,-12.4719,-10.2147
Digit 4,-0.50121146,-30.35784,-,Digit 4,2.0303,-5.4548,7.5269,-18.543
Digit 0,-32.65678,7.2063046,-,Digit 0,2.7353,17.5724,4.8982,14.6393
Digit 4,10.698838,-5.7823424,-,Digit 4,13.1671,-5.8702,-13.5818,-10.6314
Digit 4,6.0672555,-18.06194,-,Digit 4,12.1054,5.1794,8.8148,-5.6458
Digit 1,28.537445,7.764115,-,Digit 1,10.5691,-4.1734,17.6653,0.3439
Digit 9,5.227332,-22.509743,-,Digit 9,12.0421,9.2999,-1.0473,-4.6892
Digit 5,-2.2372894,-5.533948,-,Digit 5,11.486,5.3558,4.2383,19.1764
Digit 4,1.072862,-28.504217,-,Digit 4,8.6375,-16.7028,-4.7188,-15.909
Digit 6,-21.541492,-29.962116,-,Digit 6,6.2247,-0.266,-18.8228,14.0346
Digit 8,11.230751,15.7731285,-,Digit 8,-1.196,18.897,17.2077,2.2616
Digit 8,16.65585,11.325992,-,Digit 8,9.3792,12.1073,-5.5639,-12.9143
Digit 9,11.729251,-20.035173,-,Digit 9,0.1479,-10.301,20.7819,-5.1401
Digit 9,12.977694,-21.197256,-,Digit 9,16.3605,-1.0624,8.6019,7.0349
Digit 6,-23.643566,-14.466311,-,Digit 6,18.4769,-10.4631,-4.9505,-11.3992
Digit 5,-8.021561,-6.8225904,-,Digit 5,-15.2015,1.3403,-17.0427,-17.3455
Digit 0,-31.768927,12.174878,-,Digit 0,-10.2919,-18.0621,-9.8838,11.9057
Digit 6,-25.897705,-10.168943,-,Digit 6,-8.8839,-15.2089,7.795,2.6368
Digit 6,-24.06395,-12.055691,-,Digit 6,10.6586,-13.9922,0.7276,-16.8065
Digit 8,12.721306,14.657988,-,Digit 8,-17.5312,-5.7634,-0.7207,9.6984
Digit 0,-37.570293,-5.3077693,-,Digit 0,0.6909,8.9015,-4.6843,-18.8098
Digit 8,2.036321,7.6868267,-,Digit 8,20.736,16.0338,2.3192,-4.3552
Digit 1,34.795986,3.6483543,-,Digit 1,3.012,14.3483,-1.6305,8.516
Digit 4,-0.77243173,-32.198963,-,Digit 4,-8.0851,16.9386,10.9436,20.1445
Digit 4,6.441926,-31.752823,-,Digit 4,-19.8255,12.4592,-19.7435,5.2449
Digit 9,-3.5063846,-23.490442,-,Digit 9,11.8027,6.8396,-15.5118,18.7547
Digit 2,6.1567354,29.040075,-,Digit 2,-17.1677,7.8076,10.0734,-0.4991
Digit 3,6.0512986,17.769825,-,Digit 3,-3.3935,-19.9313,16.4727,6.4756
Digit 0,-31.158514,-0.18382356,-,Digit 0,17.5338,-12.8662,6.5706,19.8087
Digit 1,32.042747,11.072196,-,Digit 1,-18.2035,-10.3224,1.2287,-13.999
Digit 1,24.365316,24.359142,-,Digit 1,-1.5559,20.471,-18.5334,-1.6882
Digit 7,26.158894,-29.727177,-,Digit 7,2.5113,0.6333,16.1816,-17.8532
Digit 5,-6.5977015,-7.7278714,-,Digit 5,2.807,-12.4016,8.3123,11.1448
Digit 3,-7.354711,0.6811288,-,Digit 3,-4.7915,1.7097,13.1145,-5.1939
Digit 1,31.020658,9.424065,-,Digit 1,8.8149,16.9374,18.9646,-8.3207
Digit 8,7.4447665,5.4009986,-,Digit 8,16.5273,-0.5718,-6.4162,3.2501
Digit 7,5.415196,-12.538012,-,Digit 7,19.2358,18.0841,5.2353,-18.9344
Digit 9,10.522493,-21.335764,-,Digit 9,17.7264,2.5704,-19.6127,-10.6044
Digit 2,-2.9692852,27.687136,-,Digit 2,-7.1517,-7.4392,-5.6437,18.1238
Digit 9,-6.013268,-29.189043,-,Digit 9,-11.2341,-18.7506,-17.155,0.8797
Digit 0,-38.71145,1.259976,-,Digit 0,-16.7351,11.9104,19.6743,-9.2297
Digit 2,-10.444817,39.181984,-,Digit 2,-2.599,-8.8874,-13.3683,15.366
Digit 6,-15.853506,-13.427997,-,Digit 6,-9.0841,1.1011,-12.1616,9.03
Digit 7,28.127234,-16.870737,-,Digit 7,10.5264,11.4157,-18.1188,12.5482
Digit 0,-39.01662,-4.0961137,-,Digit 0,6.1148,5.5545,15.8005,6.8768
Digit 0,-38.490673,-5.988408,-,Digit 0,14.7421,-6.149,2.4116,18.129
Digit 2,2.8286386,34.05583,-,Digit 2,17.172,-14.4399,6.5615,-3.993
Digit 3,-14.0262985,23.616713,-,Digit 3,-12.6802,12.1476,13.5273,5.9834
Digit 8,5.333932,13.223182,-,Digit 8,-17.2579,1.1804,3.2038,12.717
Digit 2,1.0114996,25.260235,-,Digit 2,4.632,3.1965,10.1074,6.6718
Digit 2,-3.200807,37.996883,-,Digit 2,7.6744,11.9413,8.9479,12.3255
Digit 4,14.781411,-10.009288,-,Digit 4,-18.2104,6.6505,-19.9852,-19.9992
Digit 2,2.903525,31.997839,-,Digit 2,-9.6708,20.6025,5.6248,14.4797
Digit 6,-17.969942,-8.187714,-,Digit 6,4.8813,0.8695,-0.3761,13.0644
Digit 4,11.888607,-7.6939664,-,Digit 4,20.9995,-3.9841,11.3815,18.0779
Digit 5,-12.170723,-7.507909,-,Digit 5,2.2315,19.9913,20.8762,-14.441
Digit 1,17.311102,31.839014,-,Digit 1,-8.8035,19.2832,15.8639,7.4771
Digit 5,-12.6108055,-0.9375239,-,Digit 5,15.934,6.6819,-5.5657,16.1798
Digit 1,16.69186,31.689613,-,Digit 1,20.7147,19.6005,12.8539,-19.2387
Digit 6,-22.276314,-21.89763,-,Digit 6,-1.9387,2.658,-11.7151,4.4071
Digit 2,-8.442017,39.781406,-,Digit 2,16.7663,10.8177,-6.394,-4.3539
Digit 6,-23.989105,-23.938904,-,Digit 6,11.8082,-0.9263,16.4719,2.2129
Digit 3,-6.3082685,12.79451,-,Digit 3,-19.6294,11.8501,-17.8539,0.2396
Digit 8,10.600472,8.499797,-,Digit 8,1.2506,-12.1717,-3.0256,13.0787
Digit 5,-9.598615,-7.269433,-,Digit 5,-13.6439,12.2967,14.6106,11.987
Digit 7,24.48254,-26.217417,-,Digit 7,20.1514,-15.4062,17.6152,-2.2892
Digit 7,5.363681,-12.375817,-,Digit 7,8.7053,-19.298,-19.6824,-19.1593
Digit 8,12.09908,14.064494,-,Digit 8,18.5112,-14.9955,-1.4133,0.2043
Digit 8,-2.75628,6.743239,-,Digit 8,4.1773,0.6992,5.6014,1.8089
Digit 2,-5.6381135,29.445225,-,Digit 2,20.3931,20.9733,8.9421,-1.5015
Digit 5,-12.917201,-4.0227637,-,Digit 5,7.6831,15.6826,-9.4798,18.0128
Digit 2,5.33331,29.690975,-,Digit 2,-14.6946,-13.426,-6.2494,15.9325
Digit 3,-13.67846,12.671798,-,Digit 3,-19.38,-9.8437,-6.3116,10.8838
Digit 5,-7.402614,-13.2268505,-,Digit 5,12.3708,-13.352,-19.7681,17.7299
Digit 8,0.9183391,9.008002,-,Digit 8,7.5102,11.8817,2.8048,-0.8631
Digit 3,-5.1414757,-17.43376,-,Digit 3,-11.7326,-14.0936,-17.2503,-17.8325
Digit 7,31.693289,13.188924,-,Digit 7,14.1191,20.0463,-4.3538,-7.2246
Digit 8,11.249343,17.574177,-,Digit 8,-6.9583,14.5652,0.4633,19.7794
Digit 4,20.760607,21.209019,-,Digit 4,12.9323,15.5406,-0.9743,-0.9411
Digit 1,21.292128,29.085676,-,Digit 1,8.3805,17.1654,14.8464,12.001
Digit 9,21.707598,-11.482732,-,Digit 9,-3.3248,17.6853,1.8872,-0.3911
Digit 7,32.64247,-16.38499,-,Digit 7,13.2279,6.9715,-16.3967,-5.3915
Digit 3,-15.309054,18.926949,-,Digit 3,-14.3394,6.1762,2.1488,6.9772
Digit 3,-10.911423,14.236522,-,Digit 3,15.8555,-3.8725,-16.8609,-10.044
Digit 1,28.232529,15.360497,-,Digit 1,-5.3923,-16.8888,-5.7867,-11.5162
Digit 2,-0.6636595,37.459324,-,Digit 2,-6.3432,1.6503,-19.0715,16.2315
Digit 3,-16.497599,17.023848,-,Digit 3,20.8783,-10.5228,-17.177,17.2316
Digit 2,1.9053526,23.529772,-,Digit 2,-9.6676,-19.0648,-6.1196,9.0911
Digit 0,-37.535206,6.369497,-,Digit 0,8.1739,4.386,-0.1633,-11.7568
Digit 0,-28.309912,1.5098773,-,Digit 0,6.1041,2.9595,12.8596,15.7743
Digit 5,-7.110712,-10.813555,-,Digit 5,-18.5003,17.5811,-11.3046,3.8327
Digit 1,28.772871,17.562662,-,Digit 1,19.6838,-7.3815,7.1375,3.5834
Digit 2,33.59287,-19.696983,-,Digit 2,-19.4055,5.5503,-7.3613,16.0687
Digit 4,18.452427,-3.9341207,-,Digit 4,-7.9136,8.1651,-1.7795,15.4672
Digit 8,13.355039,15.916096,-,Digit 8,13.2054,9.7527,5.5169,6.3701
Digit 0,-36.692696,-0.9897937,-,Digit 0,-18.4097,-16.8552,2.4089,8.0171
Digit 1,29.188065,5.6612716,-,Digit 1,-18.4776,-15.6255,-6.0069,8.0943
Digit 0,-36.65139,0.7066497,-,Digit 0,1.831,-0.5256,-19.21,20.831
Digit 5,-6.1801114,-4.9855294,-,Digit 5,14.4463,7.3978,20.0883,-5.8709
Digit 9,2.9558954,-24.665854,-,Digit 9,-16.7652,-2.6651,-4.2856,12.8408
Digit 1,33.643955,9.563656,-,Digit 1,-9.245,5.6303,13.6275,0.5528
Digit 8,1.1516153,6.157617,-,Digit 8,15.9631,-6.3182,-6.0182,16.6705
Digit 5,-2.1780741,-11.793371,-,Digit 5,5.8111,-19.5932,-8.1008,0.0233
Digit 2,1.4145019,37.862537,-,Digit 2,12.0696,11.9375,3.9827,-1.9402
Digit 5,-1.5758178,-6.085176,-,Digit 5,-3.8523,-6.5644,12.8562,7.7807
Digit 2,-9.337944,36.354794,-,Digit 2,-12.8695,-0.7498,-8.4453,18.812
Digit 8,4.87569,13.078754,-,Digit 8,-15.1268,14.8727,1.3433,-6.0906
Digit 9,18.27733,-20.20317,-,Digit 9,-2.3661,-19.6933,9.2853,8.8903
Digit 3,-10.403855,14.858703,-,Digit 3,8.9759,-8.848,12.0196,13.428
Digit 2,6.972781,-3.8527005,-,Digit 2,-8.2934,-14.2431,0.6657,-16.0138
Digit 9,23.02865,-11.53744,-,Digit 9,-16.3324,-17.4685,-17.8405,-17.6093
Digit 6,-21.47799,-14.813837,-,Digit 6,-19.6059,15.4253,15.2944,-0.5361
Digit 0,-36.578934,-1.555989,-,Digit 0,-14.3328,-6.4928,9.2767,15.7818
Digit 0,-31.539438,1.5926819,-,Digit 0,-15.6127,-19.0207,-2.5947,-7.9015
Digit 8,-0.40981203,17.279741,-,Digit 8,-3.2348,-1.4013,4.7323,10.9099
Digit 1,24.418514,11.925285,-,Digit 1,18.0723,-14.5757,-0.4433,-6.5204
Digit 4,13.553614,-6.319834,-,Digit 4,-15.7067,-13.0052,-13.374,2.9103
Digit 9,0.87975556,-23.806305,-,Digit 9,-5.5266,-8.5812,11.3946,-14.7046
Digit 0,-32.591473,7.460386,-,Digit 0,-9.4689,-13.0478,17.1218,-7.6801
Digit 6,-23.818733,-14.569759,-,Digit 6,8.5796,-15.1765,7.6884,-16.9106
Digit 7,19.912952,-30.246742,-,Digit 7,-16.4634,11.0407,6.696,6.2581
Digit 2,-7.3042974,32.208958,-,Digit 2,7.8091,-8.7303,11.0502,-3.5412
Digit 5,2.5060906,-5.39418,-,Digit 5,9.5974,-15.4251,12.8721,-7.6062
Digit 1,18.997528,27.793425,-,Digit 1,18.4175,-19.0179,18.6289,-14.1556
Digit 4,10.854246,-16.558046,-,Digit 4,14.3997,16.0933,-12.2228,5.7267
Digit 5,-3.9568965,-9.022073,-,Digit 5,17.8827,8.2648,-8.0246,-5.7021
Digit 1,18.505928,30.327364,-,Digit 1,-10.5341,17.3554,-17.8126,-0.5129
Digit 9,-3.7246,-26.411652,-,Digit 9,-2.7865,7.6013,-2.8674,0.8301
Digit 7,20.240194,-25.189596,-,Digit 7,3.7674,4.3279,19.2713,17.1708
Digit 7,23.120716,-21.451117,-,Digit 7,3.0305,-12.1279,-17.9472,16.1055
Digit 9,22.53911,-6.432346,-,Digit 9,19.8167,-6.4433,-13.5166,8.2894
Digit 1,26.533888,22.267572,-,Digit 1,-14.2646,6.1379,11.2069,4.1237
Digit 6,-26.699778,-23.1944,-,Digit 6,7.4909,-8.9249,-17.2468,11.3234
Digit 8,8.274529,15.939062,-,Digit 8,-5.8165,18.9844,-3.6578,-15.0473
Digit 8,1.0227021,2.7057757,-,Digit 8,-6.6828,-5.4629,10.6633,-13.1031
Digit 7,15.235284,-22.598192,-,Digit 7,-9.7527,3.1619,-14.7251,5.7168
Digit 0,-32.574883,10.725071,-,Digit 0,13.1505,-8.8448,16.0533,13.2143
Digit 9,0.80392754,-22.83091,-,Digit 9,4.3185,-7.6992,8.5455,-5.9449
Digit 5,-15.271508,-2.4727151,-,Digit 5,-0.6177,-14.2786,13.3269,3.3136
